transaction_id,timestamp,event,code,detail
TXN_OK_164,2026-09-04T10:52:48.000Z,RECONCILED,,Matched against bank statement
TXN_PD_128,2026-09-04T12:07:59.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_128,2026-09-04T12:08:25.000Z,RECONCILED,,Matched against bank statement
TXN_BT_107,2026-09-04T12:38:42.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_107,2026-09-04T12:39:11.000Z,RECONCILED,,Matched against bank statement
TXN_OK_172,2026-09-04T12:40:41.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_172,2026-09-04T12:41:06.000Z,RECONCILED,,Matched against bank statement
TXN_PD_125,2026-09-04T12:49:23.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_125,2026-09-04T12:49:49.000Z,RECONCILED,,Matched against bank statement
TXN_BT_114,2026-09-04T12:58:20.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_114,2026-09-04T12:58:49.000Z,RECONCILED,,Matched against bank statement
TXN_LD_146,2026-09-04T13:12:58.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger (delayed batch)
TXN_LD_146,2026-09-04T13:13:23.000Z,RECONCILED,,Matched against bank statement
TXN_OK_166,2026-09-04T14:17:25.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_166,2026-09-04T14:17:50.000Z,RECONCILED,,Matched against bank statement
TXN_BT_110,2026-09-04T14:51:38.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_110,2026-09-04T14:52:07.000Z,RECONCILED,,Matched against bank statement
TXN_BT_116,2026-09-04T14:54:42.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_116,2026-09-04T14:55:11.000Z,RECONCILED,,Matched against bank statement
TXN_BT_117,2026-09-04T15:04:58.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_117,2026-09-04T15:05:27.000Z,RECONCILED,,Matched against bank statement
TXN_PD_136,2026-09-04T16:38:05.000Z,REVERSAL_RECORDED,,Amount returned to source balance
TXN_OK_159,2026-09-04T16:41:45.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_159,2026-09-04T16:42:10.000Z,RECONCILED,,Matched against bank statement
TXN_OK_163,2026-09-04T16:51:49.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_163,2026-09-04T16:52:14.000Z,RECONCILED,,Matched against bank statement
TXN_OK_170,2026-09-04T17:03:23.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_178,2026-09-04T17:03:26.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_170,2026-09-04T17:03:48.000Z,RECONCILED,,Matched against bank statement
TXN_OK_178,2026-09-04T17:03:51.000Z,RECONCILED,,Matched against bank statement
TXN_OK_165,2026-09-04T17:19:36.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_165,2026-09-04T17:20:01.000Z,RECONCILED,,Matched against bank statement
TXN_PD_131,2026-09-04T17:53:32.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_131,2026-09-04T17:53:58.000Z,RECONCILED,,Matched against bank statement
TXN_OK_169,2026-09-04T19:37:56.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_169,2026-09-04T19:38:21.000Z,RECONCILED,,Matched against bank statement
TXN_PD_124,2026-09-04T20:38:55.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_124,2026-09-04T20:39:21.000Z,RECONCILED,,Matched against bank statement
TXN_BT_104,2026-09-04T20:46:02.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_104,2026-09-04T20:46:31.000Z,RECONCILED,,Matched against bank statement
TXN_OK_168,2026-09-04T21:10:23.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_168,2026-09-04T21:10:48.000Z,RECONCILED,,Matched against bank statement
TXN_PD_133,2026-09-04T23:09:36.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_133,2026-09-04T23:10:02.000Z,RECONCILED,,Matched against bank statement
TXN_OK_171,2026-09-05T00:16:53.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_171,2026-09-05T00:17:18.000Z,RECONCILED,,Matched against bank statement
TXN_BT_109,2026-09-05T00:37:01.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_109,2026-09-05T00:37:30.000Z,RECONCILED,,Matched against bank statement
TXN_OK_167,2026-09-05T00:49:02.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_167,2026-09-05T00:49:27.000Z,RECONCILED,,Matched against bank statement
TXN_BT_115,2026-09-05T00:57:01.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_115,2026-09-05T00:57:30.000Z,RECONCILED,,Matched against bank statement
TXN_OK_158,2026-09-05T01:57:40.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_158,2026-09-05T01:58:05.000Z,RECONCILED,,Matched against bank statement
TXN_PD_126,2026-09-05T02:32:51.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_126,2026-09-05T02:33:17.000Z,RECONCILED,,Matched against bank statement
TXN_OK_180,2026-09-05T02:56:48.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_180,2026-09-05T02:57:13.000Z,RECONCILED,,Matched against bank statement
TXN_LD_139,2026-09-05T03:18:39.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger (delayed batch)
TXN_LD_139,2026-09-05T03:19:04.000Z,RECONCILED,,Matched against bank statement
TXN_BT_111,2026-09-05T03:25:51.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_BT_111,2026-09-05T03:26:20.000Z,RECONCILED,,Matched against bank statement
TXN_OK_174,2026-09-05T03:29:52.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_174,2026-09-05T03:30:17.000Z,RECONCILED,,Matched against bank statement
TXN_OK_161,2026-09-05T03:33:51.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_161,2026-09-05T03:34:16.000Z,RECONCILED,,Matched against bank statement
TXN_PD_134,2026-09-05T03:52:08.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_PD_134,2026-09-05T03:52:34.000Z,RECONCILED,,Matched against bank statement
TXN_OK_179,2026-09-05T04:50:04.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_OK_179,2026-09-05T04:50:29.000Z,RECONCILED,,Matched against bank statement
TXN_BT_122,2026-09-05T05:58:23.000Z,REVERSAL_RECORDED,,Amount returned to source balance
TXN_LD_142,2026-09-05T07:13:41.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger (delayed batch)
TXN_LD_142,2026-09-05T07:14:06.000Z,RECONCILED,,Matched against bank statement
TXN_SUCCESS_001,2026-09-05T08:00:45.000Z,SETTLEMENT_RECORDED,,Settlement posted to ledger
TXN_SUCCESS_001,2026-09-05T08:01:00.000Z,RECONCILED,,Matched against bank statement
